address,value
0xabfb3a0a0e4c1bc2ad036f4531217e2becd215ee,1
0x5dfc1f36bee4938b3dc8ebdb4c34f64c935fc2f9,1
0xbe9998830c38910ef83e85eb33c90dd301d5516e,1
0xea39c551834d07ee2ee87f1ceff843c308e089af,1
0x538f08b2448d69d85b312274b15faa468464939e,1
0x8af0b9a9b751e086122bc340188bd9d99b8c7ec1,1
0x877d45306e8c7506e9a20c9b7a79bdda97c4e7fe,1
0x8874174a2366668d54fea6343f71709389563c8a,1
0x2c8875f34ceb219f61b7453b2c5f100ec2f6ed33,1
0x248458947c120ca057ec028b3fe7e4b3f26fdb3d,1
0x5feadf8ef647da7f07584b3d33fcd565b79359a4,1
0x7d93f170dfd65d14d58682678b7a0d171f287c93,1
0x319af5203839970ccb04d2eda95c427941c498ae,1
0x90ca3831732b1fcae423f3d77798e0ec4cedcf2c,1
0xa04f4a4b7306cb72f30828834db01699362a4989,1
0x8729250ad053ee455b55d862fccf1030c2eb4e0c,1
0x4d7e6948fb5ed2d92897de0605cd642eff69fbf4,1
0xe49adce2fc301a882412a7a6c702f59324d9bb1d,1
0xb6cf25f5cf8a1e1727d988facdd47f1dfc492caf,1
0x670a840848eba22eb2a090fd65e1ff60c3ba9e5b,1
