address,value
0x7cFBFda5525508D462EB8523Dd1f5d4491E048D3,5
0x0dEA4a4e54B75eC696936FFFF4Be93F2db991364,1
0xD81CE8E89DD987c8Ab630858C8f1e9DF14788c35,1
0x507D4e199F1f418679dbBd9CC775d846717BeAF2,1
0x9fDE21b020CD066A24C8fb919Fde2fb8C33c1969,1
0x79810F10140f28d2ECc94fbDBBeF59A5FA9BEC05,1
0x03593a431c7c3b01cea6836c2199c43614e17e71,1
0x95e26ef85C6Af021d3106d1E6AC345fAA7c6F663,1
0x66f5ddc253852f407d334f8e90e3bc46fdaaecaa,1
0xbb3444a06e9928dda9a739cdab3e0c5cf6890099,1
0x6db8e922741c8bc816b30e8c944c3002c3b6098c,1
0x1d54cD3AB1b1A37eEE51C2Ae8680a3EC4f31f54b,1
0x2Aea5D8a7E1bF1e820F3057A47cc5F82627f7fF0,1
0xca4cd1152aabCb80859ADD1406Ab7Ec55E963e28,1
0xC7b85A9cCd23894FE34bb5462C4e902742FaF22a,1
0x799E1Fe921d587D7C956e73E95fF6103DC3E7883,1
0xfd22004806a6846ea67ad883356be810f0428793,1
0x0E5c3E22b7239CEf46f56741ff66369f3CfECb77,1
0xc3c9737cce778d7583f31ae7c4f2ab8782ed51e5,1
0xA62DA2Ea9F5bB03a58174060535ae32131973178,1
0xE16dF6503Acd3c79b6E032f62c61752bEC16eeF2,1
0x9769334FC882775F4951865aA473481880669D47,1
0x3852471D266d9e2222CA9Fdd922BAFC904Dc49e5,1
0x88D3574660711e03196aF8A96f268697590000Fa,1
0x885846850aaBf20d8f8e051f400354D94a32FF55,1
0x61D9d9cc8C3203daB7100eA79ceD77587201C990,1
0x7bA3e8f17582462676c44dd143388eD4B6b20655,1
0xfe3b3F0D64F354b69A5B40D02f714E69cA4B09bd,1
0x8889EBB11295F456541901f50BCB5f382047cAaC,1
0x4269AaDfd043b58cbA893BfE6029C9895C25cb61,1
0xbDf82b13580b918ebc3c24b4034E8468EA168E21,1
0x83EE335ca72759CAeDeD7b1afD11dCF75F48436b,1
0xddA3cb2741FaC4a87CAebec9EFC7963087304097,1
0xF9e129817BC576f937e4774E3C3Aec98787Cfb91,1
0x8e63380aC1e34c7D61bf404aF63e885875C18Ce3,1
0xaf5c021754Ab82Bf556BC6C90650dE21Cf92d1c7,1
0x7f3774EAdae4beB01919deC7f32A72e417Ab5DE3,1
0xC03E57b6acE9Dd62C84A095E11E494E3C8FD4D42,1
0xe70d73c76fF3b4388EE9C58747F0EaA06C6b645B,1
0x8BA68CFe71550EfC8988D81d040473709B7F9218,1
0xa743c8c57c425B84Cb2eD18C6B9ae3aD21629Cb5,1
0x1b7844CfaE4C823Ac6389855D47106a70c84F067,1
0x76D078D7e5755B66fF50166863329D27F2566b43,1
0xc6400A5584db71e41B0E5dFbdC769b54B91256CD,33
