ownerAddress,value
0xabaa9736156cae7236a117de2082b1543fa0551f,0
0x1b8532be318e881a6d073b6b24aa584d76d017fe,0
0x1b89cd273791cb463f75c4973f60d5d68e75f0c5,0
0x1b89f354c614f93b7cfb29c804aa0500c06d312a,0
0x1bccc3dc32d6977ca14beff7a2130f578620cdb3,0
0x1bde2916d71cf85bc3831ba299e408c17e977abe,0
0x1c397c2a361d3baadebf573b198109a368729f2c,0
0x1c3c1c24d4cf6b2a73f4bbeee33d9d5ec8048aa2,0
0x1c5762f9899b46c19d4c9b8fbdd38d35856227f3,0
0x1c5cf95fee6bbd42e23b36167bca43c44b279e3c,0
0x1c5eb68630ccd90c3152fb9dee3a1c2a7201631d,0
0x1cc0d63e4604b61baef861b6dcf3d92f6bfd754c,0
0x1d522bd33cdd1f60be71b0b7b2efe4e9f20a5263,0
0x1d8a9e8d00f6b7f65dac2078475119bc02da0682,0
0x1dda870a07e2604fc107aa72753f2aa4dada6c2e,0
0x1e05dcea408fa504707a17ddb4b28145e762b8e7,0
0x1e0a980dc878e8af6ed79ad189a7334d2cd737ef,0
0x1e299dc52eb9fdab6a6849f9731a948d8d72e474,0
0x1e38317b64e0ff5d3c500b3250afa2527357cc0f,0
0x1e3a1348881f6d0a5e1cdc6bf19b88d98399b15a,0
0x1e4323b88a097011761cf12935979a705acbbda7,0
0x1e47bc8b6c585dfff2e166257767050666151f0a,0
0x1ec9dd67af275fa69b6ecf7e4c3c4c0968a28fa8,0
0x1ecded4519a9688ef4bfb5f15811c52f048ba1a6,0
0x1ed0042ad08f3658b6e0c9f2d6ff060d5bffb14b,0
0x1f08cbfca1f63a23bb6255a76e1ddeeb8d24d0fa,0
0x1f2dd54ce97965c6aee5d860118c326d68a21f63,0
0x1f8dec5061b0d9bf17e5828f249142b39dab84b4,0
0x1fb95fc1bd13db144c0248cf1b6a0f44ceec93d6,0
0x1fcaa4d3912461b10442da1724080427c8e1a0e0,0
0x1ffc29a768e26ab393ea93e4284773410a84b660,0
0x204a79ff4ecac8164c717bd46c02cd493a159789,0
0x205a7e3b7db1f84b89e3098e33ecd6377dd3cb50,0
0x208833804d09cf965023f2bdb03d78e3056b4767,0
0x20e7bfeef1d38899ec88124829dd34e711c1e26c,0
0x20ebf9ae7c66da763fc1ce86062ce883389c8e23,0
0x2112134feff010321a1692f3bda6c9373552306f,0
0x21301d901db04724597d1b6012ac49878157580d,0
0x215fc4d12967ddc2432a7b8936f2849740edb7bd,0
0x216f0a5f895dd92db5c336dff760ad78e5ca1ecc,0
0x21b9c7556376efdbf9ee316a4ede0c8257fb7533,0
0x2227cb63299db1ac748347be2eecd8238efd593d,0
0x22418183c90741bab6606c0e0d240ae6c3a148f0,0
0x225d3e5921f8581839ada55d56497d521f01e587,0
0x229b4025b28e40db4c824cc16742c8f7f4d5e310,0
0x22bd04906e808196b19f7d10463fe463ed5f88cb,0
0x22fbaa2dd20b848084545515fb04b9c846942779,0
0x2311c8a1c7a31694adff5e53a3dd5cd922d806cb,0
0x231a99192dbd87752e2f483c0ecbd4b71ea95c67,0
0x23602ca06e977c86339ffddad74966e824ab691e,0
0x237a86eaed0df656d8bc4ae619760ade5b4705f7,0
0x2383eb9a26e7d5aa70eb6c31e9c8c6fc5664061b,0
0x23b60de9500218c67b83c8d7662ca55d85f25306,0
0x244474fbcc4a68b4dc8ba70c6533f0afaedcdf61,0
0x24fbadccd6684106e24065694ac87b0e98819235,0
0x2504407012559909eb9ea18273d2617d0c658243,0
0x25a6a662aa143ab46b71a50908dd8a74ea56cab6,0
0x25acc72796bdf4579755708fdbc8409622d224f7,0
0x25df4a3e6c136a6238b1d41dc4c1f07d75c2950c,0
0x26273cbdb898fe543bb8b8ef03ac6efaea71a2e4,0
0x265773b798f5a83876aa0a463526a5d86dee5e00,0
0x266b2d881291c5bb36cf386d16e5f8ebb8e19a71,0
0x2670383245fc4cd4de1ec5acfec0365c522db88b,0
0x26874d5915fb831e4771d647a5048561da3c0874,0
0x26b0f2d8c16e0076d9c00ff68bda5e75563bd215,0
0x2702d7b843a994a388b830f64f9ca17118f965c1,0
0x272aae925084067f3c1b5692aa34460ad3cdfc61,0
0x2762c7fe932b8688508fff24ececbbca92a128c4,0
0x277ba29263bb09658bbc973ce6c8f63019901e5d,0
0x279a84d4d6b1d4b1895086c775db1e91d5849cdf,0
0x27b1abafb2cb065cfaf41b4b7ee95d27192151b2,0
0x27b54767d8619eed5d7ca9ae857c522c61cd4002,0
0x27cfe859468549db602abbc4170d14fc907ec76a,0
0x27e037e0461e3d5587de786ea23441d83772353d,0
0x2801dc73a6dcefb364b959606e0c61234105fd5a,0
0x28946a2ff3e316a84869f676a700890a8663615f,0
0x28b0ec2af8d6d30e02888b543652365180c6b3c9,0
0x28b8d4f7516a112e2e2fd462293a1c27cde327a7,0
0x28ffde02c49be948a405f7d7ae2ac1612a3f9874,0
0x2924196a2ec71ea4ae1b1357381eccdcee6c18f2,0
0x29722d00967e6131dcd1615b4a56bb3fc00c06be,0
0x29a1b9078ad9125c1f66c38029c75bb014d5567e,0
0x29b901ac5bb634cdfc64651f90ba0cc6f276494c,0
0x29d520fe46f42db6abe034fec7185b46b8d6fc2f,0
0x2a42cf4e1cfc33850fd8d8da24f86cd89b82ad95,0
0x2a654a3508513e4a3890d75e47962821f2b7d09d,0
0x2abb5520b6b565503f76bd399dba4c7b5179ad5c,0
0x2ae4c4aa5075f3c8dfa03e922d0c6e04f43b59a1,0
0x2ae7ac4d95e1bfe1172fae1c8efe9097119216cf,0
0x2b28fd19261e1d2d9fd57c1a3aa97ed783094e27,0
0x2b2c3544cbd93aeed917e0a017f3387709b4c679,0
0x2b2c869539188c28c202d086fe99c554493f72dd,0
0x2b6565c457d6e73efc15eab80b8ffa34b6bf122b,0
0x2b7428fe9dbaafc1615d50d96bb6200a68481c67,0
0x2b99dc831f80ded875ece675daf01e305c983e3c,0
0x2bf4bcee9a67b6dd7d07e5c55a54ba6403be261a,0
0x2c1725bff8496ab8098406639ee34e5b015f74a2,0
